bird,session,pair,time,time_diff,resp_RI,resp_RR,reward_RI,reward_RR,time_since_last_reward_RI,time_since_last_reward_RR,visit_lenght_response_RI,visit_lenght_response_RR,responses_before_reward_RI,responses_before_reward_RR,visit_lenght_time_RI,visit_lenght_time_RR
P168,S63,7,0.0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.0
P168,S63,7,2694.84,2694.84,1,0,0,0,2694.84,2694.84,0,0.0,1,0,0.0,0.0
P168,S63,7,2694.95,0.10999999999967258,1,0,0,0,2694.95,2694.95,1,0.0,2,0,0.10999999999967258,0.0
P168,S63,7,2695.04,0.09000000000014552,1,0,0,0,2695.04,2695.04,2,0.0,3,0,0.1999999999998181,0.0
P168,S63,7,2695.73,0.6900000000000546,1,0,0,0,2695.73,2695.73,3,0.0,4,0,0.8899999999998727,0.0
P168,S63,7,2698.88,3.150000000000091,1,0,0,0,2698.88,2698.88,4,0.0,5,0,4.039999999999964,0.0
P168,S63,7,2699.89,1.0099999999997635,1,0,0,0,2699.89,2699.89,5,0.0,6,0,5.049999999999727,0.0
P168,S63,7,2700.38,0.49000000000023647,1,0,0,0,2700.38,2700.38,6,0.0,7,0,5.539999999999964,0.0
P168,S63,7,2711.05,10.670000000000073,1,0,0,0,2711.05,2711.05,7,0.0,8,0,16.210000000000036,0.0
P168,S63,7,2711.05,10.670000000000073,1,0,1,0,0.0,2721.7200000000003,8,0.0,0,0,10.670000000000073,0.0
P168,S63,7,2716.85,5.799999999999727,1,0,0,0,5.799999999999727,2727.52,0,0.0,1,0,10.670000000000073,0.0
P168,S63,7,2718.45,1.599999999999909,1,0,0,0,7.399999999999636,2729.12,1,0.0,2,0,12.269999999999982,0.0
P168,S63,7,2718.88,0.43000000000029104,1,0,0,0,7.829999999999927,2729.55,2,0.0,3,0,12.700000000000273,0.0
P168,S63,7,2719.7,0.819999999999709,1,0,0,0,8.649999999999636,2730.37,3,0.0,4,0,13.519999999999982,0.0
P168,S63,7,2720.22,0.5199999999999818,1,0,0,0,9.169999999999618,2730.89,4,0.0,5,0,14.039999999999964,0.0
P168,S63,7,2720.64,0.42000000000007276,1,0,0,0,9.58999999999969,2731.31,5,0.0,6,0,14.460000000000036,0.0
